datetime,ethereum_count,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros
2021-03-31,20296,0.28181120724662356,0.6443326265810373,0.28181120724662356,0.6443326265810373
2021-04-01,16345,0.23614128368746937,0.5967588771490551,0.23614128368746937,0.5967588771490551
2021-04-02,20987,0.2196726697431534,0.5512750929118846,0.2196726697431534,0.5512750929118846
2021-04-03,17309,0.21982035245704212,0.5601530510736304,0.21982035245704212,0.5601530510736304
2021-04-04,14378,0.19671821183862648,0.5610816838021508,0.19671821183862648,0.5610816838021508
2021-04-05,14900,0.19565087481513968,0.553883585855652,0.19565087481513968,0.553883585855652
2021-04-06,14591,0.1701377198010404,0.5233694902569197,0.1701377198010404,0.5233694902569197
2021-04-07,16054,0.22980485868554798,0.535982503341949,0.22980485868554798,0.535982503341949
2021-04-08,13863,0.20257255856806855,0.5423607847755478,0.20257255856806855,0.5423607847755478
2021-04-09,13278,0.1770037346521747,0.5279801924214457,0.1770037346521747,0.5279801924214457
2021-04-10,13740,0.17904080305489878,0.5300993863005184,0.17904080305489878,0.5300993863005184
2021-04-11,12541,0.19148934558895123,0.5220908568778638,0.19148934558895123,0.5220908568778638
2021-04-12,13799,0.16770427593085702,0.5163439988692824,0.16770427593085702,0.5163439988692824
2021-04-13,15504,0.1602344613624778,0.5187413926666824,0.1602344613624778,0.5187413926666824
2021-04-14,16426,0.17577875673649895,0.5231073730954287,0.17577875673649895,0.5231073730954287
2021-04-15,17161,0.1776647213640715,0.5226231827298162,0.1776647213640715,0.5226231827298162
2021-04-16,16946,0.17956028482621525,0.5144821730823088,0.17956028482621525,0.5144821730823088
2021-04-17,12916,0.2042369388321252,0.519549490647526,0.2042369388321252,0.519549490647526
2021-04-18,18619,0.17807588983255027,0.5251395918837756,0.17807588983255027,0.5251395918837756
2021-04-19,15392,0.17058000398264944,0.5208343477931943,0.17058000398264944,0.5208343477931943
2021-04-20,15855,0.18037603793270823,0.529797910617377,0.18037603793270823,0.529797910617377
2021-04-21,15677,0.17757186584610027,0.5188743028240148,0.17757186584610027,0.5188743028240148
2021-04-22,20335,0.17787621401404316,0.5177644886210637,0.17787621401404316,0.5177644886210637
2021-04-23,19148,0.21303614192176934,0.5336376041712589,0.21303614192176934,0.5336376041712589
2021-04-24,17874,0.20129884274972734,0.524865769558019,0.20129884274972734,0.524865769558019
2021-04-25,15566,0.20399805201442056,0.523198711137462,0.20399805201442056,0.523198711137462
2021-04-26,16985,0.1776201403111546,0.5235489742761273,0.1776201403111546,0.5235489742761273
2021-04-27,17722,0.17295062746423717,0.5220061725061014,0.17295062746423717,0.5220061725061014
2021-04-28,23290,0.21973376217897345,0.5442490680725958,0.21973376217897345,0.5442490680725958
2021-04-29,23554,0.26265045500793655,0.5454369349271303,0.26265045500793655,0.5454369349271303
2021-04-30,24116,0.2909168832262015,0.5706446114393618,0.2909168832262015,0.5706446114393618
2021-05-01,22310,0.2566099613475074,0.5571659650358146,0.2566099613475074,0.5571659650358146
2021-05-02,17917,0.238010556872897,0.5360388788471491,0.238010556872897,0.5360388788471491
2021-05-03,36616,0.2153610583539532,0.5260159938868202,0.2153610583539532,0.5260159938868202
2021-05-04,26272,0.19466450563178464,0.5215126404251955,0.19466450563178464,0.5215126404251955
2021-05-05,25840,0.242811870280817,0.538470388598075,0.242811870280817,0.538470388598075
2021-05-06,23600,0.24267025308721285,0.54249026079988,0.24267025308721285,0.54249026079988
2021-05-07,21512,0.21645450387778617,0.5297540418029295,0.21645450387778617,0.5297540418029295
2021-05-08,22294,0.2052502191067733,0.529867136805073,0.2052502191067733,0.529867136805073
2021-05-09,22233,0.20570554975071287,0.5382799717156423,0.20570554975071287,0.5382799717156423
2021-05-10,28432,0.19633537359262113,0.521294995156412,0.19633537359262113,0.521294995156412
2021-05-11,21069,0.19109537332292845,0.5260912760274622,0.19109537332292845,0.5260912760274622
2021-05-12,24694,0.19163013543327323,0.5279505570894532,0.19163013543327323,0.5279505570894532
2021-05-13,23656,0.17752036663819923,0.5197853572920297,0.17752036663819923,0.5197853572920297
2021-05-14,14032,0.21658076567576653,0.5124004865138747,0.21658076567576653,0.5124004865138747
2021-05-15,16559,0.2165053454991458,0.5226198961716569,0.2165053454991458,0.5226198961716569
2021-05-16,17533,0.20388027202640305,0.5281376699365837,0.20388027202640305,0.5281376699365837
2021-05-17,19348,0.2011811941985064,0.5262043162520591,0.2011811941985064,0.5262043162520591
2021-05-18,18855,0.24092273257511865,0.5414190785412355,0.24092273257511865,0.5414190785412355
2021-05-19,33217,0.16702334111795275,0.5274234937801154,0.16702334111795275,0.5274234937801154
2021-05-20,22139,0.19852861685144935,0.5341743595788281,0.19852861685144935,0.5341743595788281
2021-05-21,19583,0.19125945377025563,0.5312031574510641,0.19125945377025563,0.5312031574510641
2021-05-22,15789,0.21297923946802297,0.536054564665054,0.21297923946802297,0.536054564665054
2021-05-23,21635,0.23109807589201234,0.5341390605943281,0.23109807589201234,0.5341390605943281
2021-05-24,19720,0.21952663703937303,0.531161673483207,0.21952663703937303,0.531161673483207
2021-05-25,22703,0.3461663504577249,0.5589939002668339,0.3461663504577249,0.5589939002668339
2021-05-26,20393,0.30506921588775926,0.5486171444615099,0.30506921588775926,0.5486171444615099
2021-05-27,22397,0.3398999376587096,0.5651506143658711,0.3398999376587096,0.5651506143658711
2021-05-28,22373,0.34882457520730314,0.5652310903485273,0.34882457520730314,0.5652310903485273
2021-05-29,17408,0.3017778512753337,0.5507752602468831,0.3017778512753337,0.5507752602468831
2021-05-30,17556,0.3746636398543562,0.5817092384363778,0.3746636398543562,0.5817092384363778
2021-05-31,19248,0.3315718557405773,0.5615149398903474,0.3315718557405773,0.5615149398903474
2021-06-01,19784,0.31618149151520636,0.5512878434362403,0.31618149151520636,0.5512878434362403
2021-06-02,20466,0.3342848838810449,0.5493688629846945,0.3342848838810449,0.5493688629846945
2021-06-03,19041,0.2937173589939037,0.5645189631174878,0.2937173589939037,0.5645189631174878
2021-06-04,21968,0.3164089495213795,0.6200062503975914,0.3164089495213795,0.6200062503975914
2021-06-05,19994,0.32003025628306025,0.5593435423756151,0.32003025628306025,0.5593435423756151
2021-06-06,16720,0.3296658209792728,0.5586699672710265,0.3296658209792728,0.5586699672710265
2021-06-07,19342,0.3188577778413587,0.5667766570136443,0.3188577778413587,0.5667766570136443
2021-06-08,19055,0.2849489155200977,0.5581696059037583,0.2849489155200977,0.5581696059037583
2021-06-09,17732,0.287680053961161,0.5447062134716893,0.287680053961161,0.5447062134716893
2021-06-10,14747,0.2940713983831977,0.5515591616086577,0.2940713983831977,0.5515591616086577
2021-06-11,18290,0.35654864119323404,0.5706435987066213,0.35654864119323404,0.5706435987066213
2021-06-12,17238,0.35162004579748996,0.5645913804799673,0.35162004579748996,0.5645913804799673
2021-06-13,14568,0.3046893590085308,0.5556999408537452,0.3046893590085308,0.5556999408537452
2021-06-14,18088,0.3168522235406003,0.554307748546779,0.3168522235406003,0.554307748546779
2021-06-15,19129,0.35952254361887176,0.5699906116489207,0.35952254361887176,0.5699906116489207
2021-06-16,22962,0.4009910142086412,0.5870831439683373,0.4009910142086412,0.5870831439683373
2021-06-17,23048,0.40137143582895374,0.588102390243659,0.40137143582895374,0.588102390243659
2021-06-18,17925,0.34637990596167006,0.5708167721337073,0.34637990596167006,0.5708167721337073
2021-06-19,16240,0.36862668989237807,0.5811726080525803,0.36862668989237807,0.5811726080525803
2021-06-20,16148,0.35257252984163834,0.570605701529352,0.35257252984163834,0.570605701529352
2021-06-21,17698,0.26759549387559334,0.5603532254511805,0.26759549387559334,0.5603532254511805
2021-06-22,18617,0.28130872698944037,0.5522821808614811,0.28130872698944037,0.5522821808614811
2021-06-23,22259,0.3246929089876415,0.560684213891846,0.3246929089876415,0.560684213891846
2021-06-24,20810,0.3912598214139409,0.578366617805636,0.3912598214139409,0.578366617805636
2021-06-25,17511,0.3317346524851854,0.5709281881067167,0.3317346524851854,0.5709281881067167
2021-06-26,16110,0.38370049926999444,0.5819650853793055,0.38370049926999444,0.5819650853793055
2021-06-27,14245,0.33868072799908233,0.5747772960577647,0.33868072799908233,0.5747772960577647
2021-06-28,24779,0.38001833679354463,0.5992636322449614,0.38001833679354463,0.5992636322449614
2021-06-29,20282,0.35990697671723637,0.5735417377358902,0.35990697671723637,0.5735417377358902
2021-06-30,13783,0.31335390712426414,0.5574553011458688,0.31335390712426414,0.5574553011458688
2021-07-01,12815,0.3116067927052541,0.5735395815691563,0.3116067927052541,0.5735395815691563
2021-07-02,14378,0.371682786610857,0.5849809210195474,0.371682786610857,0.5849809210195474
2021-07-03,13291,0.39368936468213284,0.586270227459749,0.39368936468213284,0.586270227459749
2021-07-04,12809,0.3636624575696897,0.5797525589589311,0.3636624575696897,0.5797525589589311
2021-07-05,18389,0.39544537707467725,0.5829483938154112,0.39544537707467725,0.5829483938154112
2021-07-06,21699,0.38446637398617683,0.5744751582981974,0.38446637398617683,0.5744751582981974
2021-07-07,19134,0.3482351732314934,0.5735286097736217,0.3482351732314934,0.5735286097736217
2021-07-08,20052,0.3436592145458165,0.5540102539618132,0.3436592145458165,0.5540102539618132
2021-07-09,18312,0.29693738189227803,0.5420089248158185,0.29693738189227803,0.5420089248158185
2021-07-10,18619,0.3849427217058009,0.551832021741661,0.3849427217058009,0.551832021741661
2021-07-11,12382,0.3344931909398098,0.5592939474751148,0.3344931909398098,0.5592939474751148
2021-07-12,16936,0.2991336869209001,0.5503758050072143,0.2991336869209001,0.5503758050072143
2021-07-13,16614,0.2960685353044119,0.5381261220804071,0.2960685353044119,0.5381261220804071
2021-07-14,17768,0.257832656266375,0.5327941925820053,0.257832656266375,0.5327941925820053
2021-07-15,14944,0.25177652037237436,0.5053963972289236,0.25177652037237436,0.5053963972289236
2021-07-16,14555,0.26240306055845697,0.5226060805466847,0.26240306055845697,0.5226060805466847
2021-07-17,13106,0.28374323768475673,0.52110184369292,0.28374323768475673,0.52110184369292
2021-07-18,14888,0.3631310032780713,0.5527654146062542,0.3631310032780713,0.5527654146062542
2021-07-19,14624,0.3005751717138101,0.5433483411951886,0.3005751717138101,0.5433483411951886
2021-07-20,17019,0.31350831080772906,0.5520318231064941,0.31350831080772906,0.5520318231064941
2021-07-21,17704,0.28999787773865937,0.5493113371492501,0.28999787773865937,0.5493113371492501
2021-07-22,16555,0.2939580034687897,0.5411191031159568,0.2939580034687897,0.5411191031159568
2021-07-23,23505,0.23756613478597197,0.5332793629372404,0.23756613478597197,0.5332793629372404
2021-07-24,14938,0.24521929751200297,0.5127284704626415,0.24521929751200297,0.5127284704626415
2021-07-25,14235,0.2463904653824344,0.5153966538948993,0.2463904653824344,0.5153966538948993
2021-07-26,17452,0.20072347975733199,0.5135881044689122,0.20072347975733199,0.5135881044689122
2021-07-27,14642,0.23001732070172878,0.5104590194340295,0.23001732070172878,0.5104590194340295
2021-07-28,14228,0.22472149504266034,0.521615550145022,0.22472149504266034,0.521615550145022
2021-07-29,14748,0.23560801778274035,0.5274068445202983,0.23560801778274035,0.5274068445202983
2021-07-30,18188,0.24286782628720757,0.5383014342294721,0.24286782628720757,0.5383014342294721
2021-07-31,13926,0.21319586145138206,0.5287149246075223,0.21319586145138206,0.5287149246075223
2021-08-01,16071,0.22088582416732094,0.5268720428965047,0.22088582416732094,0.5268720428965047
2021-08-02,23492,0.32848153836489813,0.5697781188615051,0.32848153836489813,0.5697781188615051
2021-08-03,17810,0.24345575000053035,0.5528133300873177,0.24345575000053035,0.5528133300873177
2021-08-04,19069,0.20606839863332227,0.5267147227358249,0.20606839863332227,0.5267147227358249
2021-08-05,37263,0.3281283962322513,0.5737184677498773,0.3281283962322513,0.5737184677498773
2021-08-06,22920,0.2627066439505502,0.5522135725310957,0.2627066439505502,0.5522135725310957
2021-08-07,22911,0.2397130260356283,0.5318539752372295,0.2397130260356283,0.5318539752372295
2021-08-08,18408,0.24870934656760355,0.5386968374351305,0.24870934656760355,0.5386968374351305
2021-08-09,21915,0.2752040167860608,0.5475858459629865,0.2752040167860608,0.5475858459629865
2021-08-10,21773,0.2767768149944078,0.5472528768911191,0.2767768149944078,0.5472528768911191
2021-08-11,24977,0.2694450288489477,0.5394085984755618,0.2694450288489477,0.5394085984755618
2021-08-12,21903,0.25268600081741893,0.5322141892482452,0.25268600081741893,0.5322141892482452
2021-08-13,22298,0.250180114960662,0.529069343146805,0.250180114960662,0.529069343146805
2021-08-14,18597,0.2995034552785707,0.5364316737575489,0.2995034552785707,0.5364316737575489
2021-08-15,16632,0.28257919539687654,0.5461513924360488,0.28257919539687654,0.5461513924360488
2021-08-16,21481,0.3149637469371826,0.5533260230024933,0.3149637469371826,0.5533260230024933
2021-08-17,16713,0.2494900976764876,0.5370836064414887,0.2494900976764876,0.5370836064414887
2021-08-18,22428,0.34089524558457296,0.5951029080875112,0.34089524558457296,0.5951029080875112
2021-08-19,18240,0.2799504302099504,0.5357343200632974,0.2799504302099504,0.5357343200632974
2021-08-20,16477,0.21501850743018056,0.5240268319352955,0.21501850743018056,0.5240268319352955
2021-08-21,13614,0.23801315056585937,0.5341047349034755,0.23801315056585937,0.5341047349034755
2021-08-22,13997,0.2545738279463682,0.5477454967613945,0.2545738279463682,0.5477454967613945
2021-08-23,18026,0.2419629157099297,0.5321574683168158,0.2419629157099297,0.5321574683168158
2021-08-24,18473,0.2606577214501895,0.5182077360981511,0.2606577214501895,0.5182077360981511
2021-08-25,17355,0.2673095341202273,0.5325050979345831,0.2673095341202273,0.5325050979345831
2021-08-26,20843,0.263295961553924,0.5066712161702326,0.263295961553924,0.5066712161702326
2021-08-27,19741,0.2165701270180407,0.5109483711854093,0.2165701270180407,0.5109483711854093
2021-08-28,16730,0.2470761782393815,0.5176635075727118,0.2470761782393815,0.5176635075727118
2021-08-29,15963,0.26488735302285177,0.5254705792385865,0.26488735302285177,0.5254705792385865
2021-08-30,18287,0.26058422255848757,0.5264775645634947,0.26058422255848757,0.5264775645634947
