datetime,ethereum_count,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-05-07 17:00:00+00:00,972,0.21951434414351104,0.5185858115463665,0.13130459235578115,0.3388306069306014,3555.818510853432,3532.68273793,3557.247460276351,3532.68273793,43272294362.0,409005883769.0
2021-05-07 18:00:00+00:00,931,0.19118043622515948,0.4904014019283736,0.1227516458651338,0.34489768926830666,3537.009475099799,3528.45905955,3537.009475099799,3518.6913624,41534484732.0,408520829637.0
2021-05-07 19:00:00+00:00,917,0.18410565944793594,0.5128411519471762,0.11588666315637518,0.36813248581634506,3524.07625657,3515.43851554,3527.427568540454,3503.93227952296,40417591718.0,407013326404.0
2021-05-07 20:00:00+00:00,851,0.18517338753155607,0.5492320757137527,0.12123317508476235,0.3952593228640852,3520.402900266434,3498.86354814,3522.6903158727196,3484.688201700515,39944727291.0,405098526566.0
2021-05-07 21:00:00+00:00,887,0.2338033400777968,0.5296698717948717,0.1458298799129309,0.3617914548022598,3490.248342765052,3470.86515545,3492.803491252475,3464.178658391537,39577917537.0,401856871821.0
2021-05-07 22:00:00+00:00,729,0.2198730042394147,0.5233587874339325,0.1386823739314472,0.3614413981080651,3476.205429869898,3441.70912275,3491.048965849461,3432.17173518,39664687199.0,398484826808.0
2021-05-07 23:00:00+00:00,722,0.2085868202213187,0.5383093166488501,0.13325255117051232,0.3773391520587085,3450.9174754489695,3484.72889546,3488.7173160047246,3450.9174754489695,39607240515.0,403465702897.0
2021-05-08 00:00:00+00:00,546,0.18299202171685944,0.5272600168656925,0.12230352843860985,0.3737539360060605,3475.7092610296045,3517.65111056,3521.67819496,3462.24769739,39680112115.0,407281539406.0
2021-05-08 01:00:00+00:00,633,0.2596355997493423,0.49490685872328705,0.17344950854624114,0.3593722003177395,3520.69195563226,3532.23403775,3546.570215480726,3519.47494905,39487242276.0,408969983441.0
2021-05-08 02:00:00+00:00,475,0.2088730783792665,0.5383399260001616,0.12557250545420187,0.3588932840001077,3530.307774389497,3530.64706907,3544.45984014,3516.851024968045,39015460379.0,408790169595.0
2021-05-08 03:00:00+00:00,574,0.23703492577121285,0.5246738096008929,0.15391034906240394,0.3794900979031117,3535.1301646549773,3536.05051669,3541.06996171,3525.10557789,38470396468.0,409415798899.0
2021-05-08 04:00:00+00:00,578,0.2187781556727773,0.5691739590397715,0.1376887397642106,0.3907761509825297,3529.804711006337,3562.64623705,3573.9299108000005,3526.20980036,37776060109.0,412499271568.0
2021-05-08 05:00:00+00:00,652,0.16693655622317893,0.5381668896037869,0.10365341726275816,0.3646403108208665,3547.9534454000004,3539.50858198,3550.381147584885,3535.999440571421,37584223512.0,409820289366.0
2021-05-08 06:00:00+00:00,624,0.2472787488315589,0.5265396557401573,0.1526265961687612,0.3590043107319254,3536.746276233532,3521.59364592,3541.08110071,3516.07100953,37549735074.0,407750008886.0
2021-05-08 07:00:00+00:00,749,0.21351034772326444,0.5375227565418184,0.123893818794931,0.35453628622971006,3518.577823489355,3535.86615978,3546.28472582,3511.4238900998907,37787896487.0,409402561177.0
2021-05-08 08:00:00+00:00,752,0.1894978906784004,0.5649625726041894,0.11099683769987233,0.36031331701731534,3540.12077227,3560.46668334,3581.05216371,3538.0472693,38669908136.0,412254700405.0
2021-05-08 09:00:00+00:00,744,0.18946856382998747,0.5439501943634599,0.1072186446479774,0.3394417879554924,3555.6840080453608,3565.39685704,3567.2512477208556,3543.23948453,38823187339.0,412825548965.0
2021-05-08 10:00:00+00:00,722,0.22615053781487804,0.5170793173676005,0.12972591290040256,0.3318399135633832,3566.141808647249,3535.91839824,3566.141808647249,3532.59802723,38775067104.0,409416429988.0
2021-05-08 11:00:00+00:00,748,0.19492783494859608,0.5215112259107512,0.11639286012426499,0.3404908003880111,3539.9124195527947,3541.40541183,3549.3593105214945,3529.58564929,38690824262.0,410051759558.0
2021-05-08 12:00:00+00:00,818,0.2353602680860331,0.5050541399093237,0.1558076730937312,0.36264833163366494,3532.1366826687963,3562.7156085,3567.9072349818102,3532.1366826687963,38644169786.0,412523355301.0
2021-05-08 13:00:00+00:00,1079,0.2413739994899953,0.5206158080381713,0.15416580210998346,0.36069728513605376,3564.223187048722,3645.00606799,3646.707286057207,3564.223187048722,40116610700.0,422051687110.0
2021-05-08 14:00:00+00:00,1187,0.21342887240942046,0.526268267656023,0.12640497088506322,0.3517509195429934,3644.7742120039347,3664.54840368,3667.836998024422,3644.7742120039347,41285430707.0,424318552998.0
2021-05-08 15:00:00+00:00,1115,0.17435539303569592,0.5399774835002537,0.11121896849570807,0.3743658326329079,3671.1895896522938,3631.10955559,3676.76141972,3614.7429921093762,41465155889.0,420446664276.0
2021-05-08 16:00:00+00:00,1541,0.17467586785572706,0.52477030352943,0.0947059489300084,0.3169137532631434,3633.558231095119,3804.4167803000005,3815.72093339,3633.558231095119,44441848588.0,440518152395.0
2021-05-08 17:00:00+00:00,1742,0.2011689050091163,0.519612225998124,0.10336193245537437,0.2997762842296869,3776.4157476607093,3826.63467454,3834.676964540845,3776.41574766,46295958882.0,443090790012.0
2021-05-08 18:00:00+00:00,1265,0.19104808583802055,0.5261740288590081,0.1114006151493167,0.3432520326767213,3837.463558475238,3814.90578891,3837.463558475238,3803.481544375124,47098506212.0,441732687752.0
2021-05-08 19:00:00+00:00,1055,0.21115914702252292,0.5324454613620905,0.1299211159190912,0.3517001845206453,3828.830962948375,3807.59730798,3828.830962948375,3781.460181839986,47047370279.0,440886429652.0
2021-05-08 20:00:00+00:00,1099,0.2292182483006825,0.5215003041721455,0.1316584153462598,0.3297088699931333,3813.9721366537988,3847.18359993,3862.3931801203216,3813.9721366537988,47605637039.0,445478935927.0
2021-05-08 21:00:00+00:00,1170,0.18883381775866032,0.5483396452834071,0.11504785297892672,0.35874663168284604,3853.835953517553,3896.31066501,3896.31066501,3845.106055589334,48444262748.0,451167531781.0
2021-05-08 22:00:00+00:00,1462,0.17329864565168082,0.5431804150438954,0.09436344473373096,0.3216347799224722,3930.6755868936293,3891.50424207,3949.17221979,3850.9946052,49625317582.0,450615293606.0
2021-05-08 23:00:00+00:00,964,0.20676334710080735,0.5177293689223266,0.12310580863567808,0.3329476698168252,3886.0644548785053,3902.64773368,3902.64773368,3856.296648170603,50208491286.0,451905650094.0
2021-05-09 00:00:00+00:00,834,0.21070799333105816,0.5299502670485577,0.12131672343303347,0.3315731617362634,3892.9168947504622,3844.52623296,3892.9168947504622,3838.91415017,50031666144.0,445179720685.0
2021-05-09 01:00:00+00:00,744,0.17651410260444528,0.5433253999264028,0.1117574495779624,0.37400505833198144,3834.938271851932,3883.27805984,3883.97471534,3834.93827185,50655353942.0,449667016758.0
2021-05-09 02:00:00+00:00,682,0.18136948355514854,0.5830594790702708,0.11364783089721756,0.4016353922351007,3879.335302404589,3877.97267647,3879.335302404589,3857.7726769,50558161692.0,449057148048.0
2021-05-09 03:00:00+00:00,805,0.21679838049301706,0.5464278736763064,0.11689315664642153,0.3252061412364585,3873.815745292884,3887.14482259,3946.80267543,3873.815745292884,51386970098.0,450119253979.0
2021-05-09 04:00:00+00:00,809,0.2270808818095168,0.5619370183648229,0.14664860901042928,0.38789392206731604,3897.090544299718,3892.23583139,3897.0905443,3832.30067931,52356611200.0,450713220159.0
2021-05-09 05:00:00+00:00,923,0.23676846773372934,0.5372244049249928,0.13582642506355008,0.3326075861212729,3896.7677718677287,3922.65218234,3934.06412943,3896.7677718677287,53321599483.0,454235373511.0
2021-05-09 06:00:00+00:00,922,0.19885202728639348,0.5294924179502671,0.11645657062938868,0.33427987886909194,3918.0120501237434,3966.05934505,3975.89405272,3913.78727487,54198309607.0,459266568215.0
